user_id,name,email,age,registration_date,premium_member
3971,Lucia,user3971@testmail.com,60,2024-05-12,False
3972,Carlos,user3972@example.com,33,2021-03-18,False
3973,Juan,user3973@testmail.com,44,2016-04-02,True
3974,Juan,user3974@example.com,64,2016-06-05,False
3975,Maria,user3975@testmail.com,29,2020-02-08,False
3976,Juan,user3976@example.com,34,2023-06-05,True
3977,Juan,user3977@example.com,64,2023-02-20,False
3978,Lucia,user3978@testmail.com,57,2020-01-19,True
3979,Lucia,user3979@example.com,70,2019-05-17,True
3980,Lucia,user3980@mailservice.com,30,2016-08-07,True
3981,Luis,user3981@mailservice.com,26,2019-06-13,False
3982,Lucia,user3982@mailservice.com,67,2015-07-27,False
3983,Ana,user3983@testmail.com,41,2018-07-12,True
3984,Lucia,user3984@mailservice.com,69,2022-05-24,False
3985,Maria,user3985@testmail.com,19,2022-07-17,False
3986,Maria,user3986@mailservice.com,51,2024-09-24,False
3987,Carmen,user3987@testmail.com,39,2023-06-12,True
3988,Miguel,user3988@mailservice.com,22,2018-07-18,False
3989,Carmen,user3989@mailservice.com,44,2018-10-03,False
3990,Miguel,user3990@example.com,66,2016-06-15,True
3991,Ana,user3991@mailservice.com,26,2022-05-24,False
3992,Juan,user3992@mailservice.com,69,2021-05-16,False
3993,Pedro,user3993@testmail.com,66,2024-09-14,False
3994,Carlos,user3994@testmail.com,58,2019-08-29,True
3995,Juan,user3995@example.com,50,2024-04-14,False
3996,Pedro,user3996@mailservice.com,60,2017-06-03,True
3997,Miguel,user3997@mailservice.com,20,2019-03-27,False
3998,Carlos,user3998@testmail.com,50,2020-09-13,False
3999,Luis,user3999@example.com,34,2021-12-23,True
4000,Carmen,user4000@mailservice.com,29,2021-10-25,False
4001,Ana,user4001@example.com,61,2022-12-08,False
4002,Carmen,user4002@mailservice.com,39,2021-01-01,False
4003,Maria,user4003@mailservice.com,53,2018-07-01,False
4004,Lucia,user4004@example.com,37,2019-09-26,True
4005,Maria,user4005@example.com,43,2021-05-16,False
4006,Sofia,user4006@example.com,28,2022-11-26,True
4007,Carlos,user4007@testmail.com,54,2016-12-05,True
4008,Lucia,user4008@testmail.com,66,2019-08-02,False
4009,Miguel,user4009@mailservice.com,46,2016-04-14,True
4010,Maria,user4010@example.com,45,2016-05-23,True
4011,Carmen,user4011@mailservice.com,41,2018-02-04,True
4012,Carlos,user4012@example.com,25,2019-10-06,False
4013,Lucia,user4013@mailservice.com,33,2016-08-01,False
4014,Sofia,user4014@mailservice.com,42,2023-01-11,True
4015,Pedro,user4015@example.com,22,2019-10-25,True
4016,Maria,user4016@testmail.com,38,2017-03-24,False
4017,Juan,user4017@testmail.com,52,2021-03-31,False
4018,Carmen,user4018@testmail.com,43,2018-03-14,True
4019,Luis,user4019@mailservice.com,64,2016-04-19,True
4020,Sofia,user4020@example.com,38,2022-10-19,True
4021,Carlos,user4021@testmail.com,50,2023-04-15,False
4022,Carlos,user4022@mailservice.com,42,2016-08-31,True
4023,Carlos,user4023@mailservice.com,21,2024-08-06,True
4024,Ana,user4024@mailservice.com,52,2020-01-04,True
4025,Carlos,user4025@example.com,31,2017-01-12,True
4026,Sofia,user4026@example.com,39,2021-07-24,False
4027,Luis,user4027@example.com,35,2022-12-15,False
4028,Pedro,user4028@example.com,58,2017-08-25,True
4029,Lucia,user4029@testmail.com,59,2020-11-01,True
4030,Ana,user4030@mailservice.com,66,2024-06-22,False
4031,Pedro,user4031@testmail.com,68,2021-04-18,True
4032,Maria,user4032@mailservice.com,69,2022-06-14,True
4033,Juan,user4033@testmail.com,43,2022-05-21,False
4034,Carlos,user4034@mailservice.com,51,2016-02-27,True
4035,Luis,user4035@mailservice.com,25,2022-03-15,False
4036,Lucia,user4036@mailservice.com,67,2015-01-13,False
4037,Miguel,user4037@example.com,44,2017-02-16,True
4038,Luis,user4038@example.com,67,2015-03-02,False
4039,Luis,user4039@testmail.com,67,2018-02-24,False
4040,Lucia,user4040@mailservice.com,69,2015-03-06,False
4041,Ana,user4041@mailservice.com,28,2022-01-21,True
4042,Carmen,user4042@testmail.com,59,2018-03-12,False
4043,Lucia,user4043@mailservice.com,22,2018-12-05,False
4044,Lucia,user4044@mailservice.com,41,2020-07-19,False
4045,Carmen,user4045@example.com,23,2019-08-14,False
4046,Maria,user4046@testmail.com,24,2020-01-28,True
4047,Pedro,user4047@mailservice.com,33,2020-07-20,True
4048,Miguel,user4048@example.com,70,2024-08-24,False
4049,Luis,user4049@example.com,37,2020-06-09,True
4050,Lucia,user4050@mailservice.com,39,2019-08-17,True
4051,Ana,user4051@mailservice.com,59,2024-10-19,True
4052,Ana,user4052@mailservice.com,67,2024-09-16,False
4053,Pedro,user4053@example.com,46,2016-07-01,False
4054,Carmen,user4054@mailservice.com,63,2024-12-18,False
4055,Juan,user4055@example.com,68,2020-05-31,True
4056,Juan,user4056@mailservice.com,55,2017-12-25,False
4057,Luis,user4057@testmail.com,18,2017-07-27,False
4058,Sofia,user4058@mailservice.com,45,2019-11-13,True
4059,Carlos,user4059@mailservice.com,67,2024-03-18,False
4060,Lucia,user4060@example.com,41,2022-01-11,True
4061,Lucia,user4061@testmail.com,55,2019-10-20,True
4062,Sofia,user4062@testmail.com,61,2023-11-18,True
4063,Ana,user4063@testmail.com,70,2022-11-25,False
4064,Sofia,user4064@example.com,44,2019-05-16,False
4065,Sofia,user4065@example.com,39,2023-12-19,True
4066,Carmen,user4066@testmail.com,52,2018-04-30,False
4067,Carmen,user4067@testmail.com,30,2024-02-24,False
4068,Miguel,user4068@example.com,59,2020-02-17,False
4069,Maria,user4069@mailservice.com,47,2018-08-10,False
4070,Lucia,user4070@testmail.com,70,2015-05-20,False
4071,Pedro,user4071@example.com,58,2022-05-29,False
4072,Ana,user4072@example.com,58,2018-03-11,True
4073,Juan,user4073@testmail.com,51,2017-03-14,True
4074,Lucia,user4074@testmail.com,58,2022-05-18,True
4075,Carlos,user4075@example.com,64,2020-04-29,False
4076,Carmen,user4076@testmail.com,31,2017-01-24,True
4077,Maria,user4077@example.com,33,2019-03-22,False
4078,Sofia,user4078@mailservice.com,30,2021-08-03,False
4079,Maria,user4079@mailservice.com,19,2018-10-16,True
4080,Carlos,user4080@mailservice.com,64,2017-02-02,True
4081,Pedro,user4081@example.com,32,2021-05-06,True
4082,Luis,user4082@mailservice.com,55,2023-09-11,False
4083,Miguel,user4083@mailservice.com,47,2022-07-10,False
4084,Luis,user4084@mailservice.com,43,2016-10-30,True
4085,Luis,user4085@mailservice.com,51,2017-10-31,True
4086,Miguel,user4086@mailservice.com,62,2017-09-30,True
4087,Carmen,user4087@testmail.com,68,2018-08-08,False
4088,Ana,user4088@example.com,29,2023-06-18,False
4089,Juan,user4089@mailservice.com,59,2018-09-18,True
4090,Lucia,user4090@mailservice.com,35,2024-09-26,False
4091,Sofia,user4091@testmail.com,37,2019-03-17,True
4092,Ana,user4092@example.com,31,2016-07-01,False
4093,Miguel,user4093@mailservice.com,19,2024-12-26,True
4094,Miguel,user4094@mailservice.com,44,2022-11-15,False
4095,Juan,user4095@mailservice.com,47,2024-05-16,False
4096,Maria,user4096@mailservice.com,69,2019-02-04,True
4097,Luis,user4097@testmail.com,31,2017-11-22,False
4098,Miguel,user4098@example.com,51,2023-07-20,True
4099,Luis,user4099@mailservice.com,53,2017-05-26,True
4100,Ana,user4100@example.com,24,2020-07-12,True
4101,Carlos,user4101@example.com,59,2021-01-26,False
4102,Carlos,user4102@example.com,21,2022-02-11,True
4103,Pedro,user4103@mailservice.com,49,2020-09-24,True
4104,Miguel,user4104@example.com,40,2015-11-19,True
4105,Miguel,user4105@mailservice.com,66,2023-05-15,False
4106,Pedro,user4106@testmail.com,33,2024-05-02,False
4107,Ana,user4107@example.com,64,2015-06-15,True
4108,Maria,user4108@example.com,49,2015-04-07,True
4109,Lucia,user4109@example.com,46,2018-10-25,False
4110,Luis,user4110@mailservice.com,39,2024-06-20,True
4111,Pedro,user4111@mailservice.com,23,2020-05-04,True
4112,Pedro,user4112@example.com,18,2023-08-03,False
4113,Carlos,user4113@example.com,63,2021-05-13,True
4114,Luis,user4114@mailservice.com,48,2015-07-29,False
4115,Juan,user4115@mailservice.com,25,2021-03-30,True
4116,Lucia,user4116@mailservice.com,50,2015-11-04,True
4117,Luis,user4117@example.com,58,2024-12-27,True
4118,Carmen,user4118@mailservice.com,69,2016-08-25,True
4119,Carmen,user4119@example.com,25,2015-08-21,True
4120,Luis,user4120@mailservice.com,35,2022-10-20,True
4121,Carlos,user4121@example.com,21,2022-11-03,False
4122,Carlos,user4122@testmail.com,26,2023-08-12,False
4123,Miguel,user4123@example.com,63,2015-10-10,False
4124,Carmen,user4124@example.com,22,2017-03-09,False
4125,Ana,user4125@mailservice.com,33,2019-12-18,True
4126,Ana,user4126@testmail.com,55,2016-05-24,False
4127,Sofia,user4127@example.com,34,2015-12-24,True
4128,Lucia,user4128@example.com,19,2024-07-19,True
4129,Lucia,user4129@mailservice.com,35,2023-03-18,True
4130,Maria,user4130@example.com,18,2021-06-25,True
4131,Carlos,user4131@example.com,30,2017-12-14,True
4132,Pedro,user4132@example.com,24,2016-06-09,False
4133,Carlos,user4133@mailservice.com,51,2023-06-22,False
4134,Carmen,user4134@example.com,46,2017-10-31,True
4135,Lucia,user4135@example.com,22,2016-05-09,False
4136,Maria,user4136@mailservice.com,36,2020-05-05,False
4137,Carmen,user4137@example.com,40,2018-07-30,True
4138,Luis,user4138@mailservice.com,57,2021-08-30,False
4139,Carlos,user4139@mailservice.com,29,2018-05-23,True
4140,Carmen,user4140@testmail.com,68,2024-03-25,True
4141,Pedro,user4141@example.com,62,2018-12-16,False
4142,Carlos,user4142@mailservice.com,36,2024-04-30,False
4143,Lucia,user4143@testmail.com,57,2017-11-17,True
4144,Lucia,user4144@example.com,39,2015-04-23,True
4145,Maria,user4145@testmail.com,57,2023-01-19,True
4146,Luis,user4146@mailservice.com,43,2015-12-30,True
4147,Carlos,user4147@mailservice.com,43,2024-03-25,True
4148,Ana,user4148@mailservice.com,41,2020-11-08,True
4149,Maria,user4149@mailservice.com,28,2017-05-30,True
4150,Ana,user4150@testmail.com,54,2024-06-19,False
4151,Sofia,user4151@example.com,27,2017-02-06,False
4152,Carmen,user4152@mailservice.com,26,2018-06-21,False
4153,Carmen,user4153@mailservice.com,36,2020-11-04,True
4154,Pedro,user4154@example.com,20,2018-04-20,False
4155,Juan,user4155@testmail.com,34,2017-07-18,True
4156,Carlos,user4156@example.com,64,2024-06-25,True
4157,Miguel,user4157@testmail.com,25,2024-09-01,False
4158,Maria,user4158@testmail.com,47,2017-07-23,True
4159,Miguel,user4159@example.com,35,2015-11-15,True
4160,Sofia,user4160@testmail.com,67,2023-05-21,True
4161,Carlos,user4161@mailservice.com,60,2017-03-02,True
4162,Carlos,user4162@testmail.com,55,2018-11-27,True
4163,Juan,user4163@example.com,54,2022-10-13,False
4164,Lucia,user4164@mailservice.com,60,2024-08-27,True
4165,Juan,user4165@mailservice.com,24,2018-10-28,True
4166,Maria,user4166@testmail.com,39,2018-04-12,True
4167,Pedro,user4167@example.com,30,2018-01-28,True
4168,Juan,user4168@testmail.com,36,2017-11-19,True
4169,Miguel,user4169@example.com,34,2019-12-30,True
4170,Carlos,user4170@example.com,70,2022-05-28,True
4171,Juan,user4171@mailservice.com,59,2024-04-15,True
4172,Carmen,user4172@example.com,44,2018-06-25,True
4173,Luis,user4173@example.com,61,2017-08-18,False
4174,Miguel,user4174@testmail.com,37,2020-07-18,True
4175,Pedro,user4175@testmail.com,63,2024-02-21,False
4176,Carmen,user4176@mailservice.com,42,2022-04-02,True
4177,Miguel,user4177@example.com,27,2022-11-30,False
4178,Carlos,user4178@mailservice.com,54,2017-06-30,True
4179,Lucia,user4179@mailservice.com,63,2021-05-31,False
4180,Ana,user4180@mailservice.com,37,2015-11-09,False
4181,Carmen,user4181@mailservice.com,68,2018-07-04,False
4182,Lucia,user4182@example.com,18,2024-05-10,True
4183,Lucia,user4183@example.com,70,2016-10-02,True
4184,Miguel,user4184@testmail.com,48,2021-03-31,True
4185,Pedro,user4185@example.com,50,2016-11-20,False
4186,Carlos,user4186@mailservice.com,41,2016-07-10,True
4187,Luis,user4187@testmail.com,27,2020-02-08,False
4188,Carlos,user4188@mailservice.com,36,2020-02-23,False
4189,Maria,user4189@mailservice.com,61,2024-07-30,True
4190,Miguel,user4190@testmail.com,60,2016-10-20,True
4191,Maria,user4191@mailservice.com,54,2021-01-30,True
4192,Luis,user4192@mailservice.com,32,2017-01-08,True
4193,Pedro,user4193@testmail.com,64,2022-03-06,False
4194,Carlos,user4194@testmail.com,56,2019-04-12,True
4195,Ana,user4195@mailservice.com,64,2024-11-23,True
4196,Carlos,user4196@mailservice.com,25,2024-12-04,False
4197,Carlos,user4197@mailservice.com,69,2023-08-18,True
4198,Carmen,user4198@mailservice.com,18,2016-03-02,False
4199,Juan,user4199@example.com,45,2023-01-17,True
4200,Miguel,user4200@testmail.com,35,2022-03-25,False
4201,Sofia,user4201@testmail.com,55,2022-02-19,False
4202,Sofia,user4202@mailservice.com,36,2019-12-24,True
4203,Maria,user4203@example.com,31,2019-07-12,False
4204,Sofia,user4204@mailservice.com,67,2018-10-04,False
4205,Sofia,user4205@mailservice.com,36,2020-04-11,False
4206,Maria,user4206@testmail.com,33,2017-02-02,True
4207,Lucia,user4207@testmail.com,50,2017-12-30,False
4208,Carlos,user4208@testmail.com,33,2018-12-01,False
4209,Carmen,user4209@example.com,37,2016-11-30,True
4210,Ana,user4210@testmail.com,61,2023-11-27,True
4211,Carmen,user4211@example.com,36,2022-10-09,True
4212,Pedro,user4212@example.com,35,2023-01-03,False
4213,Maria,user4213@mailservice.com,22,2020-06-02,False
4214,Carlos,user4214@example.com,52,2020-06-15,True
4215,Carmen,user4215@mailservice.com,46,2022-11-15,False
4216,Lucia,user4216@testmail.com,64,2024-06-11,False
4217,Maria,user4217@example.com,21,2016-02-04,False
4218,Carmen,user4218@mailservice.com,30,2021-04-25,True
4219,Carmen,user4219@mailservice.com,60,2019-07-02,False
4220,Ana,user4220@example.com,62,2018-03-18,False
4221,Juan,user4221@testmail.com,60,2021-12-12,True
4222,Juan,user4222@example.com,27,2023-04-22,False
4223,Carlos,user4223@example.com,40,2024-09-16,False
4224,Ana,user4224@example.com,47,2017-02-26,True
4225,Carmen,user4225@example.com,70,2018-09-25,True
4226,Carmen,user4226@mailservice.com,45,2021-05-05,True
4227,Juan,user4227@mailservice.com,51,2023-01-31,False
4228,Sofia,user4228@example.com,42,2019-08-14,True
4229,Lucia,user4229@mailservice.com,26,2017-02-07,False
4230,Carlos,user4230@example.com,27,2017-05-06,True
4231,Juan,user4231@example.com,25,2017-08-12,False
4232,Miguel,user4232@example.com,34,2019-07-21,False
4233,Pedro,user4233@mailservice.com,30,2020-10-13,True
4234,Ana,user4234@mailservice.com,42,2022-01-20,True
4235,Juan,user4235@example.com,26,2021-03-24,True
4236,Miguel,user4236@mailservice.com,67,2023-08-29,True
4237,Carmen,user4237@mailservice.com,68,2015-03-27,True
4238,Sofia,user4238@testmail.com,64,2021-01-18,False
4239,Miguel,user4239@example.com,19,2024-08-13,False
4240,Carlos,user4240@testmail.com,67,2024-06-05,True
4241,Pedro,user4241@example.com,36,2019-06-14,True
4242,Miguel,user4242@mailservice.com,56,2020-05-04,True
4243,Miguel,user4243@mailservice.com,53,2015-09-28,True
4244,Luis,user4244@testmail.com,66,2020-08-10,False
4245,Lucia,user4245@testmail.com,47,2019-10-07,False
4246,Ana,user4246@mailservice.com,25,2021-09-25,False
4247,Juan,user4247@testmail.com,38,2022-03-20,True
4248,Carmen,user4248@mailservice.com,38,2019-04-15,True
4249,Lucia,user4249@testmail.com,61,2017-05-28,True
4250,Ana,user4250@mailservice.com,52,2018-08-16,True
4251,Ana,user4251@example.com,23,2022-06-15,False
4252,Miguel,user4252@mailservice.com,19,2016-09-08,False
4253,Sofia,user4253@example.com,25,2020-10-31,True
4254,Miguel,user4254@testmail.com,56,2022-07-11,False
4255,Sofia,user4255@testmail.com,25,2020-02-01,True
4256,Maria,user4256@mailservice.com,65,2016-10-15,True
4257,Carlos,user4257@testmail.com,21,2015-03-26,True
4258,Carlos,user4258@example.com,41,2021-11-02,True
4259,Carlos,user4259@testmail.com,57,2019-01-08,True
4260,Carmen,user4260@mailservice.com,52,2015-02-09,True
4261,Sofia,user4261@example.com,54,2019-06-10,True
4262,Luis,user4262@mailservice.com,41,2020-08-08,True
4263,Juan,user4263@example.com,69,2017-09-09,True
4264,Carlos,user4264@mailservice.com,21,2022-07-11,False
4265,Carmen,user4265@example.com,34,2020-02-19,False
4266,Sofia,user4266@mailservice.com,48,2015-09-25,True
4267,Pedro,user4267@testmail.com,39,2020-12-03,False
4268,Pedro,user4268@testmail.com,60,2021-11-21,False
4269,Carmen,user4269@example.com,51,2019-10-12,True
4270,Pedro,user4270@testmail.com,25,2018-01-22,False
4271,Maria,user4271@testmail.com,36,2019-10-16,True
4272,Ana,user4272@example.com,43,2020-12-03,False
4273,Ana,user4273@example.com,68,2020-01-08,True
4274,Luis,user4274@testmail.com,46,2023-11-28,False
4275,Luis,user4275@testmail.com,61,2015-03-04,False
4276,Lucia,user4276@mailservice.com,47,2022-05-14,False
4277,Sofia,user4277@example.com,65,2016-09-30,True
4278,Ana,user4278@testmail.com,60,2019-08-15,True
4279,Maria,user4279@mailservice.com,41,2018-05-31,False
4280,Ana,user4280@example.com,18,2020-04-30,True
4281,Juan,user4281@example.com,66,2021-11-18,False
4282,Lucia,user4282@mailservice.com,32,2019-02-07,False
4283,Carmen,user4283@example.com,68,2022-08-29,True
4284,Lucia,user4284@mailservice.com,62,2019-09-15,False
4285,Carmen,user4285@testmail.com,40,2019-04-26,True
4286,Lucia,user4286@mailservice.com,61,2018-07-11,True
4287,Sofia,user4287@example.com,69,2024-01-29,False
4288,Lucia,user4288@example.com,43,2022-09-17,True
4289,Ana,user4289@mailservice.com,40,2022-08-30,True
4290,Pedro,user4290@mailservice.com,46,2018-01-14,False
4291,Ana,user4291@example.com,47,2015-06-11,False
4292,Pedro,user4292@testmail.com,60,2021-05-18,False
4293,Maria,user4293@example.com,53,2024-07-29,True
4294,Pedro,user4294@example.com,26,2018-09-05,True
4295,Luis,user4295@mailservice.com,40,2021-05-02,False
4296,Miguel,user4296@example.com,64,2023-06-21,True
4297,Ana,user4297@mailservice.com,29,2023-02-06,True
4298,Miguel,user4298@testmail.com,28,2024-10-26,False
4299,Pedro,user4299@mailservice.com,40,2022-04-12,True
4300,Carlos,user4300@testmail.com,56,2015-08-05,False
4301,Maria,user4301@testmail.com,57,2019-03-03,True
4302,Sofia,user4302@example.com,18,2023-04-28,True
4303,Juan,user4303@example.com,66,2017-01-06,False
4304,Sofia,user4304@mailservice.com,36,2018-05-10,True
4305,Juan,user4305@testmail.com,65,2022-06-11,False
4306,Lucia,user4306@mailservice.com,53,2018-10-14,False
4307,Pedro,user4307@testmail.com,56,2024-10-25,False
4308,Maria,user4308@mailservice.com,34,2020-03-31,False
4309,Miguel,user4309@testmail.com,59,2015-01-03,True
4310,Maria,user4310@example.com,29,2015-05-27,False
4311,Carmen,user4311@testmail.com,20,2020-11-27,False
4312,Luis,user4312@example.com,68,2015-05-13,True
4313,Maria,user4313@example.com,56,2015-10-30,False
4314,Miguel,user4314@mailservice.com,54,2023-06-13,False
4315,Luis,user4315@example.com,66,2019-07-01,True
4316,Ana,user4316@mailservice.com,67,2023-01-26,True
4317,Miguel,user4317@mailservice.com,67,2015-12-15,False
4318,Carmen,user4318@mailservice.com,38,2019-12-19,True
4319,Lucia,user4319@example.com,66,2020-05-27,False
4320,Sofia,user4320@testmail.com,32,2020-02-26,True
4321,Carlos,user4321@testmail.com,36,2018-01-31,False
4322,Carmen,user4322@mailservice.com,57,2022-01-06,True
4323,Lucia,user4323@mailservice.com,62,2021-09-30,True
4324,Luis,user4324@testmail.com,42,2017-03-29,False
4325,Miguel,user4325@testmail.com,36,2024-02-23,True
4326,Pedro,user4326@mailservice.com,48,2023-07-24,True
4327,Ana,user4327@mailservice.com,69,2019-03-22,True
4328,Carmen,user4328@example.com,68,2023-10-04,True
4329,Maria,user4329@mailservice.com,63,2015-09-23,False
4330,Carmen,user4330@example.com,37,2022-10-18,False
4331,Pedro,user4331@example.com,35,2017-10-08,False
4332,Maria,user4332@example.com,40,2015-12-08,True
4333,Juan,user4333@testmail.com,64,2020-03-25,False
4334,Miguel,user4334@mailservice.com,18,2022-01-28,True
4335,Maria,user4335@testmail.com,53,2023-05-06,False
4336,Lucia,user4336@mailservice.com,66,2016-08-01,True
4337,Carlos,user4337@example.com,62,2020-08-01,True
4338,Carlos,user4338@testmail.com,61,2020-12-03,False
4339,Carlos,user4339@mailservice.com,26,2019-05-03,False
4340,Ana,user4340@testmail.com,32,2022-01-10,False
4341,Miguel,user4341@example.com,42,2020-07-10,True
4342,Sofia,user4342@mailservice.com,41,2017-09-30,True
4343,Sofia,user4343@testmail.com,55,2022-02-25,True
4344,Maria,user4344@example.com,36,2016-06-11,True
4345,Lucia,user4345@testmail.com,36,2017-01-08,True
4346,Carlos,user4346@mailservice.com,26,2023-07-29,True
4347,Pedro,user4347@example.com,25,2020-10-28,False
4348,Maria,user4348@example.com,18,2017-04-10,False
4349,Maria,user4349@testmail.com,32,2018-02-20,True
4350,Luis,user4350@testmail.com,33,2017-07-09,False
4351,Pedro,user4351@mailservice.com,41,2022-10-17,False
4352,Carmen,user4352@testmail.com,27,2020-12-17,True
4353,Maria,user4353@mailservice.com,67,2017-12-14,True
4354,Carmen,user4354@mailservice.com,61,2024-10-11,True
4355,Miguel,user4355@example.com,53,2019-04-28,True
4356,Luis,user4356@mailservice.com,32,2016-09-16,True
4357,Sofia,user4357@testmail.com,41,2019-02-10,False
4358,Luis,user4358@testmail.com,65,2015-01-02,False
4359,Maria,user4359@example.com,36,2020-03-07,True
4360,Miguel,user4360@mailservice.com,32,2023-01-22,True
4361,Sofia,user4361@testmail.com,32,2024-03-13,False
4362,Miguel,user4362@testmail.com,46,2019-06-08,False
4363,Ana,user4363@mailservice.com,36,2021-02-06,True
4364,Lucia,user4364@testmail.com,26,2018-01-26,False
4365,Lucia,user4365@mailservice.com,25,2018-12-16,True
4366,Carlos,user4366@testmail.com,53,2022-07-03,False
4367,Luis,user4367@testmail.com,49,2022-04-06,True
4368,Lucia,user4368@example.com,47,2022-11-03,True
4369,Ana,user4369@mailservice.com,59,2016-03-17,False
4370,Luis,user4370@testmail.com,59,2017-06-18,True
4371,Miguel,user4371@mailservice.com,36,2019-09-25,True
4372,Sofia,user4372@testmail.com,34,2018-01-24,True
4373,Pedro,user4373@mailservice.com,20,2021-04-28,True
4374,Ana,user4374@mailservice.com,48,2018-07-11,True
4375,Juan,user4375@mailservice.com,25,2024-07-10,True
4376,Carmen,user4376@example.com,30,2016-01-16,True
4377,Juan,user4377@mailservice.com,58,2015-10-21,True
4378,Ana,user4378@testmail.com,51,2018-08-31,False
4379,Juan,user4379@testmail.com,19,2015-08-03,False
4380,Maria,user4380@testmail.com,38,2015-06-12,False
4381,Luis,user4381@mailservice.com,31,2017-11-16,False
4382,Maria,user4382@mailservice.com,45,2023-06-01,True
4383,Lucia,user4383@example.com,46,2021-04-03,False
4384,Lucia,user4384@example.com,43,2016-07-16,False
4385,Ana,user4385@example.com,22,2021-06-21,False
4386,Carlos,user4386@mailservice.com,21,2018-10-07,True
4387,Sofia,user4387@testmail.com,56,2016-11-19,True
4388,Juan,user4388@example.com,62,2019-07-22,False
4389,Pedro,user4389@example.com,27,2021-10-07,False
4390,Miguel,user4390@example.com,53,2022-08-07,False
4391,Pedro,user4391@example.com,59,2024-12-09,True
4392,Carlos,user4392@mailservice.com,40,2019-12-07,False
4393,Carlos,user4393@mailservice.com,32,2020-12-24,False
4394,Ana,user4394@mailservice.com,34,2017-05-03,False
4395,Lucia,user4395@example.com,21,2016-09-01,True
4396,Ana,user4396@example.com,50,2022-11-22,True
4397,Carlos,user4397@testmail.com,25,2016-03-10,True
4398,Maria,user4398@testmail.com,33,2019-12-07,True
4399,Ana,user4399@mailservice.com,38,2019-08-11,True
4400,Carmen,user4400@testmail.com,21,2015-01-27,True
4401,Luis,user4401@example.com,24,2017-07-11,True
4402,Lucia,user4402@mailservice.com,47,2021-11-17,True
4403,Ana,user4403@testmail.com,33,2022-03-09,True
4404,Carmen,user4404@testmail.com,61,2023-05-20,True
4405,Pedro,user4405@testmail.com,64,2015-08-31,True
4406,Luis,user4406@example.com,38,2021-10-14,False
4407,Maria,user4407@mailservice.com,33,2019-04-26,True
4408,Sofia,user4408@mailservice.com,51,2015-05-19,False
4409,Luis,user4409@testmail.com,38,2019-06-15,True
4410,Luis,user4410@mailservice.com,36,2023-01-20,True
4411,Carlos,user4411@example.com,24,2024-02-19,True
4412,Lucia,user4412@example.com,68,2019-11-17,True
4413,Ana,user4413@testmail.com,68,2017-04-13,True
4414,Miguel,user4414@example.com,24,2023-01-04,True
4415,Luis,user4415@example.com,62,2016-04-18,False
4416,Carlos,user4416@testmail.com,37,2021-07-21,False
4417,Ana,user4417@testmail.com,65,2023-09-18,False
4418,Lucia,user4418@example.com,33,2024-01-14,True
4419,Ana,user4419@example.com,68,2018-01-05,False
4420,Sofia,user4420@example.com,30,2023-10-26,False
4421,Carlos,user4421@example.com,26,2016-06-06,False
4422,Pedro,user4422@testmail.com,62,2016-05-19,True
4423,Ana,user4423@testmail.com,56,2022-02-17,False
4424,Miguel,user4424@example.com,27,2022-12-03,True
4425,Carlos,user4425@testmail.com,36,2024-08-09,False
4426,Ana,user4426@testmail.com,48,2024-04-12,False
4427,Luis,user4427@testmail.com,61,2016-07-25,True
4428,Lucia,user4428@example.com,40,2017-07-22,False
4429,Carlos,user4429@example.com,44,2024-04-25,False
4430,Miguel,user4430@testmail.com,47,2016-01-30,False
4431,Ana,user4431@example.com,42,2021-05-08,False
4432,Carlos,user4432@mailservice.com,24,2016-02-07,False
4433,Pedro,user4433@testmail.com,19,2015-01-18,False
4434,Maria,user4434@example.com,48,2018-08-29,True
4435,Sofia,user4435@example.com,24,2020-08-03,False
4436,Maria,user4436@mailservice.com,47,2017-07-11,True
4437,Sofia,user4437@mailservice.com,19,2017-03-02,True
4438,Carmen,user4438@mailservice.com,22,2021-10-26,True
4439,Juan,user4439@example.com,22,2019-12-06,False
4440,Lucia,user4440@testmail.com,41,2023-07-29,False
4441,Juan,user4441@testmail.com,44,2019-02-20,True
4442,Lucia,user4442@testmail.com,34,2020-10-16,True
4443,Sofia,user4443@example.com,27,2018-11-20,True
4444,Sofia,user4444@testmail.com,48,2017-09-03,True
4445,Miguel,user4445@testmail.com,48,2022-06-26,True
4446,Carlos,user4446@mailservice.com,43,2015-06-23,False
4447,Sofia,user4447@example.com,56,2023-10-08,True
4448,Maria,user4448@testmail.com,49,2016-10-21,True
4449,Luis,user4449@mailservice.com,39,2023-12-07,True
4450,Carmen,user4450@example.com,20,2020-12-14,True
4451,Luis,user4451@testmail.com,38,2016-03-29,True
4452,Lucia,user4452@example.com,23,2016-06-28,False
4453,Maria,user4453@mailservice.com,62,2022-08-09,False
4454,Maria,user4454@testmail.com,55,2024-03-31,False
4455,Maria,user4455@testmail.com,54,2022-06-24,False
4456,Luis,user4456@mailservice.com,32,2016-06-16,False
4457,Carlos,user4457@mailservice.com,54,2024-01-20,False
4458,Maria,user4458@example.com,66,2023-12-01,False
4459,Carlos,user4459@mailservice.com,25,2021-06-15,False
4460,Juan,user4460@example.com,46,2019-04-30,False
4461,Sofia,user4461@example.com,56,2018-10-14,False
4462,Miguel,user4462@example.com,40,2017-03-29,True
4463,Maria,user4463@testmail.com,29,2016-04-29,False
4464,Ana,user4464@testmail.com,56,2016-04-04,False
